Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	C_1_1 Spectral Count	C_1_2 Spectral Count	C_1_3 Spectral Count	C_1_4 Spectral Count	C_1_5 Spectral Count	C_1_6 Spectral Count	C_1_7 Spectral Count	C_1_8 Spectral Count	C_2_1 Spectral Count	C_2_2 Spectral Count	C_2_3 Spectral Count	C_2_4 Spectral Count	C_2_5 Spectral Count	C_2_6 Spectral Count	C_2_7 Spectral Count	C_2_8 Spectral Count	T_1_1 Spectral Count	T_1_2 Spectral Count	T_1_3 Spectral Count	T_1_4 Spectral Count	T_1_5 Spectral Count	T_1_6 Spectral Count	T_1_7 Spectral Count	T_1_8 Spectral Count	T_2_1 Spectral Count	T_2_2 Spectral Count	T_2_3 Spectral Count	T_2_4 Spectral Count	T_2_5 Spectral Count	T_2_6 Spectral Count	T_2_7 Spectral Count	T_2_8 Spectral Count	T_3_1 Spectral Count	T_3_2 Spectral Count	T_3_3 Spectral Count	T_3_4 Spectral Count	T_3_5 Spectral Count	T_3_6 Spectral Count	T_3_7 Spectral Count	T_3_8 Spectral Count	C_1_1 Unique Spectral Count	C_1_2 Unique Spectral Count	C_1_3 Unique Spectral Count	C_1_4 Unique Spectral Count	C_1_5 Unique Spectral Count	C_1_6 Unique Spectral Count	C_1_7 Unique Spectral Count	C_1_8 Unique Spectral Count	C_2_1 Unique Spectral Count	C_2_2 Unique Spectral Count	C_2_3 Unique Spectral Count	C_2_4 Unique Spectral Count	C_2_5 Unique Spectral Count	C_2_6 Unique Spectral Count	C_2_7 Unique Spectral Count	C_2_8 Unique Spectral Count	T_1_1 Unique Spectral Count	T_1_2 Unique Spectral Count	T_1_3 Unique Spectral Count	T_1_4 Unique Spectral Count	T_1_5 Unique Spectral Count	T_1_6 Unique Spectral Count	T_1_7 Unique Spectral Count	T_1_8 Unique Spectral Count	T_2_1 Unique Spectral Count	T_2_2 Unique Spectral Count	T_2_3 Unique Spectral Count	T_2_4 Unique Spectral Count	T_2_5 Unique Spectral Count	T_2_6 Unique Spectral Count	T_2_7 Unique Spectral Count	T_2_8 Unique Spectral Count	T_3_1 Unique Spectral Count	T_3_2 Unique Spectral Count	T_3_3 Unique Spectral Count	T_3_4 Unique Spectral Count	T_3_5 Unique Spectral Count	T_3_6 Unique Spectral Count	T_3_7 Unique Spectral Count	T_3_8 Unique Spectral Count	C_1_1 Total Spectral Count	C_1_2 Total Spectral Count	C_1_3 Total Spectral Count	C_1_4 Total Spectral Count	C_1_5 Total Spectral Count	C_1_6 Total Spectral Count	C_1_7 Total Spectral Count	C_1_8 Total Spectral Count	C_2_1 Total Spectral Count	C_2_2 Total Spectral Count	C_2_3 Total Spectral Count	C_2_4 Total Spectral Count	C_2_5 Total Spectral Count	C_2_6 Total Spectral Count	C_2_7 Total Spectral Count	C_2_8 Total Spectral Count	T_1_1 Total Spectral Count	T_1_2 Total Spectral Count	T_1_3 Total Spectral Count	T_1_4 Total Spectral Count	T_1_5 Total Spectral Count	T_1_6 Total Spectral Count	T_1_7 Total Spectral Count	T_1_8 Total Spectral Count	T_2_1 Total Spectral Count	T_2_2 Total Spectral Count	T_2_3 Total Spectral Count	T_2_4 Total Spectral Count	T_2_5 Total Spectral Count	T_2_6 Total Spectral Count	T_2_7 Total Spectral Count	T_2_8 Total Spectral Count	T_3_1 Total Spectral Count	T_3_2 Total Spectral Count	T_3_3 Total Spectral Count	T_3_4 Total Spectral Count	T_3_5 Total Spectral Count	T_3_6 Total Spectral Count	T_3_7 Total Spectral Count	T_3_8 Total Spectral Count	C_1_1 Intensity	C_1_2 Intensity	C_1_3 Intensity	C_1_4 Intensity	C_1_5 Intensity	C_1_6 Intensity	C_1_7 Intensity	C_1_8 Intensity	C_2_1 Intensity	C_2_2 Intensity	C_2_3 Intensity	C_2_4 Intensity	C_2_5 Intensity	C_2_6 Intensity	C_2_7 Intensity	C_2_8 Intensity	T_1_1 Intensity	T_1_2 Intensity	T_1_3 Intensity	T_1_4 Intensity	T_1_5 Intensity	T_1_6 Intensity	T_1_7 Intensity	T_1_8 Intensity	T_2_1 Intensity	T_2_2 Intensity	T_2_3 Intensity	T_2_4 Intensity	T_2_5 Intensity	T_2_6 Intensity	T_2_7 Intensity	T_2_8 Intensity	T_3_1 Intensity	T_3_2 Intensity	T_3_3 Intensity	T_3_4 Intensity	T_3_5 Intensity	T_3_6 Intensity	T_3_7 Intensity	T_3_8 Intensity	C_1_1 MaxLFQ Intensity	C_1_2 MaxLFQ Intensity	C_1_3 MaxLFQ Intensity	C_1_4 MaxLFQ Intensity	C_1_5 MaxLFQ Intensity	C_1_6 MaxLFQ Intensity	C_1_7 MaxLFQ Intensity	C_1_8 MaxLFQ Intensity	C_2_1 MaxLFQ Intensity	C_2_2 MaxLFQ Intensity	C_2_3 MaxLFQ Intensity	C_2_4 MaxLFQ Intensity	C_2_5 MaxLFQ Intensity	C_2_6 MaxLFQ Intensity	C_2_7 MaxLFQ Intensity	C_2_8 MaxLFQ Intensity	T_1_1 MaxLFQ Intensity	T_1_2 MaxLFQ Intensity	T_1_3 MaxLFQ Intensity	T_1_4 MaxLFQ Intensity	T_1_5 MaxLFQ Intensity	T_1_6 MaxLFQ Intensity	T_1_7 MaxLFQ Intensity	T_1_8 MaxLFQ Intensity	T_2_1 MaxLFQ Intensity	T_2_2 MaxLFQ Intensity	T_2_3 MaxLFQ Intensity	T_2_4 MaxLFQ Intensity	T_2_5 MaxLFQ Intensity	T_2_6 MaxLFQ Intensity	T_2_7 MaxLFQ Intensity	T_2_8 MaxLFQ Intensity	T_3_1 MaxLFQ Intensity	T_3_2 MaxLFQ Intensity	T_3_3 MaxLFQ Intensity	T_3_4 MaxLFQ Intensity	T_3_5 MaxLFQ Intensity	T_3_6 MaxLFQ Intensity	T_3_7 MaxLFQ Intensity	T_3_8 MaxLFQ Intensity	Indistinguishable Proteins
sp|P31057|PANB_ECOLI	P31057	PANB_ECOLI	panB	264	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	3-methyl-2-oxobutanoate hydroxymethyltransferase	1.0	0.999	5	56	56	56	2	3	2	5	2	0	0	0	3	2	5	4	0	0	0	0	2	0	1	2	1	0	0	0	3	5	4	2	0	0	0	0	0	0	4	3	1	0	0	0	2	3	2	5	2	0	0	0	3	2	5	4	0	0	0	0	2	0	1	2	1	0	0	0	3	5	4	2	0	0	0	0	0	0	4	3	1	0	0	0	2	3	2	5	2	0	0	0	3	2	5	4	0	0	0	0	2	0	1	2	1	0	0	0	3	5	4	2	0	0	0	0	0	0	4	3	1	0	0	0	7.5615336E7	3.30924192E8	2.2312176E8	6.3893043E8	2.5924878E7	0.0	0.0	0.0	1.32689968E8	2.48735776E8	3.36552032E8	1.02265408E9	0.0	0.0	0.0	0.0	1.2905149E7	0.0	2.0713088E8	7.8521008E7	1.931271E7	0.0	0.0	0.0	2.01209184E8	3.1097856E8	3.33552128E8	1.46596512E8	0.0	0.0	0.0	0.0	0.0	0.0	1.05047792E8	5.5252877E8	7.7336656E7	0.0	0.0	0.0	1.24173792E8	1.97514288E8	1.48999456E8	1.61927072E8	2.1665536E7	0.0	0.0	0.0	2.17671952E8	1.730652E8	1.82628176E8	2.77113792E8	0.0	0.0	0.0	0.0	4.4558604E7	0.0	1.73100208E8	1.31819432E8	1.6139718E7	0.0	0.0	0.0	9.4699344E7	1.50918528E8	1.58290096E8	1.2251136E8	0.0	0.0	0.0	0.0	0.0	0.0	1.67806576E8	1.75080336E8	6.4630592E7	0.0	0.0	0.0	
sp|P31120|GLMM_ECOLI	P31120	GLMM_ECOLI	glmM	445	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Phosphoglucosamine mutase	1.0	0.999	14	227	227	227	9	8	12	8	3	0	0	0	11	7	9	18	1	0	0	0	8	4	10	14	6	0	0	0	11	14	14	14	0	0	0	0	4	6	14	17	5	0	0	0	9	8	12	8	3	0	0	0	11	7	9	18	1	0	0	0	8	4	10	14	6	0	0	0	11	14	14	14	0	0	0	0	4	6	14	17	5	0	0	0	9	8	12	8	3	0	0	0	11	7	9	18	1	0	0	0	8	4	10	14	6	0	0	0	11	14	14	14	0	0	0	0	4	6	14	17	5	0	0	0	1.18172147E9	1.51058048E9	1.74760346E9	1.48994739E9	4.5617976E7	0.0	0.0	0.0	1.14959693E9	1.60963392E9	1.83377818E9	3.0326807E9	1.1191644E7	0.0	0.0	0.0	1.15917798E9	7.5530288E7	1.76731584E9	1.51555251E9	1.02332568E8	0.0	0.0	0.0	6.876233E8	1.65793958E9	1.68751232E9	1.08168282E9	0.0	0.0	0.0	0.0	4.36926496E8	6.7784973E8	2.08412506E9	2.0788471E9	3.5059392E8	0.0	0.0	0.0	3.92115104E8	4.93812672E8	6.0389491E8	5.4456333E8	2.3835972E7	0.0	0.0	0.0	4.54212096E8	4.82735328E8	5.5864531E8	8.906656E8	7.0450288E7	0.0	0.0	0.0	3.12878272E8	2.7096966E7	5.5660794E8	3.87536288E8	1.360344E8	0.0	0.0	0.0	3.4250336E8	4.22851072E8	5.20294336E8	3.34452576E8	0.0	0.0	0.0	0.0	1.59669952E8	2.194944E8	5.3936947E8	5.10314464E8	1.47002624E8	0.0	0.0	0.0	
sp|P31130|YDEI_ECOLI	P31130	YDEI_ECOLI	ydeI	130	Escherichia coli (strain K12) OX=83333	3:Protein inferred from homology	Uncharacterized protein YdeI	1.0	0.999	4	16	16	16	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	1	0	0	0	0	1	0	1	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	1	0	0	0	0	1	0	1	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	1	0	0	0	0	1	0	1	5	0	0	0	0.0	0.0	0.0	5.9442272E7	2.0904866E7	0.0	0.0	0.0	0.0	4.2876792E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0418276E7	0.0	0.0	0.0	0.0	0.0	5.7350692E7	1.24879568E8	7415294.0	0.0	0.0	0.0	0.0	3.3863676E7	0.0	4.032756E7	1.45116144E8	0.0	0.0	0.0	0.0	0.0	0.0	6.4878472E7	2.0904866E7	0.0	0.0	0.0	0.0	4.679802E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0418276E7	0.0	0.0	0.0	0.0	0.0	6.2595608E7	5.0659464E7	7415294.0	0.0	0.0	0.0	0.0	3.6960624E7	0.0	4.4015652E7	1.2193684E8	0.0	0.0	0.0	
sp|P31131|YDEJ_ECOLI	P31131	YDEJ_ECOLI	ydeJ	172	Escherichia coli (strain K12) OX=83333	3:Protein inferred from homology	Protein YdeJ	0.99	0.999	2	4	4	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5023444E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P31142|THTM_ECOLI	P31142	THTM_ECOLI	sseA	281	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	3-mercaptopyruvate sulfurtransferase	1.0	0.999	12	99	99	99	8	8	5	0	0	0	0	0	9	9	5	0	0	0	0	0	12	3	5	0	0	0	0	0	7	9	5	0	0	0	0	0	5	6	3	0	0	0	0	0	8	8	5	0	0	0	0	0	9	9	5	0	0	0	0	0	12	3	5	0	0	0	0	0	7	9	5	0	0	0	0	0	5	6	3	0	0	0	0	0	8	8	5	0	0	0	0	0	9	9	5	0	0	0	0	0	12	3	5	0	0	0	0	0	7	9	5	0	0	0	0	0	5	6	3	0	0	0	0	0	6.3088224E8	9.9613754E8	4.20147232E8	0.0	0.0	0.0	0.0	0.0	1.35127501E9	1.37595315E9	4.07159168E8	0.0	0.0	0.0	0.0	0.0	1.1613527E9	2.1523648E7	3.34946496E8	0.0	0.0	0.0	0.0	0.0	8.1349555E8	8.0784077E8	3.86186176E8	0.0	0.0	0.0	0.0	0.0	2.3630168E8	3.22999936E8	2.0114064E8	0.0	0.0	0.0	0.0	0.0	2.1097384E8	2.86508032E8	1.286424E8	0.0	0.0	0.0	0.0	0.0	3.63139808E8	3.01261952E8	1.46403024E8	0.0	0.0	0.0	0.0	0.0	2.13355984E8	1.7683554E7	1.16484776E8	0.0	0.0	0.0	0.0	0.0	2.9082944E8	2.6270728E8	1.34632432E8	0.0	0.0	0.0	0.0	0.0	1.01044616E8	1.10547168E8	1.26990952E8	0.0	0.0	0.0	0.0	0.0	
sp|P31475|YIEP_ECOLI	P31475	YIEP_ECOLI	yieP	230	Escherichia coli (strain K12) OX=83333	4:Protein predicted	Uncharacterized HTH-type transcriptional regulator YieP	1.0	0.999	2	2	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P31658|HCHA_ECOLI	P31658	HCHA_ECOLI	hchA	283	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Protein/nucleic acid deglycase 1	1.0	0.999	10	342	342	342	15	16	14	15	5	0	0	0	17	14	14	12	1	0	0	0	18	13	12	15	4	0	0	0	17	19	18	18	1	0	0	0	21	18	19	17	9	0	0	0	15	16	14	15	5	0	0	0	17	14	14	12	1	0	0	0	18	13	12	15	4	0	0	0	17	19	18	18	1	0	0	0	21	18	19	17	9	0	0	0	15	16	14	15	5	0	0	0	17	14	14	12	1	0	0	0	18	13	12	15	4	0	0	0	17	19	18	18	1	0	0	0	21	18	19	17	9	0	0	0	2.74131712E9	4.211904E9	3.03414221E9	2.33175347E9	7.550036E7	0.0	0.0	0.0	4.5720878E9	3.30602778E9	4.12149658E9	2.66851661E9	1.5254815E7	0.0	0.0	0.0	3.88691021E9	2.06879632E8	3.32969088E9	2.75198822E9	6.6959008E7	0.0	0.0	0.0	3.62339072E9	3.85600307E9	3.62224717E9	1.90856947E9	2243598.5	0.0	0.0	0.0	2.87425715E9	2.85451904E9	3.80046003E9	2.5974871E9	3.08766656E8	0.0	0.0	0.0	6.4242176E8	9.7662458E8	7.3781555E8	5.35625632E8	2.5654996E7	0.0	0.0	0.0	9.4375674E8	8.0625338E8	1.02477178E9	6.605961E8	5.0873252E7	0.0	0.0	0.0	7.6398528E8	4.5449768E7	9.406761E8	5.33408224E8	1.8636684E7	0.0	0.0	0.0	8.0387386E8	8.7131213E8	8.4149978E8	3.98121728E8	5027432.0	0.0	0.0	0.0	6.0136678E8	6.7646906E8	8.1464819E8	5.8224986E8	9.5015664E7	0.0	0.0	0.0	
sp|P31663|PANC_ECOLI	P31663	PANC_ECOLI	panC	283	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Pantothenate synthetase	1.0	0.999	8	44	44	44	3	3	3	1	0	0	0	0	12	4	1	1	0	0	0	0	1	0	2	1	0	0	0	0	4	1	1	0	0	0	0	0	2	2	1	1	0	0	0	0	3	3	3	1	0	0	0	0	12	4	1	1	0	0	0	0	1	0	2	1	0	0	0	0	4	1	1	0	0	0	0	0	2	2	1	1	0	0	0	0	3	3	3	1	0	0	0	0	12	4	1	1	0	0	0	0	1	0	2	1	0	0	0	0	4	1	1	0	0	0	0	0	2	2	1	1	0	0	0	0	1.4668296E8	2.90568288E8	1.97451776E8	5.0203744E7	0.0	0.0	0.0	0.0	6.3294246E8	3.8094544E8	8.2801992E7	6.8908792E7	0.0	0.0	0.0	0.0	8.131212E7	0.0	1.31518944E8	3.148384E7	0.0	0.0	0.0	0.0	2.7651168E8	9.3300488E7	5.4543344E7	0.0	0.0	0.0	0.0	0.0	6.5334392E7	9.1887032E7	7.1278528E7	3.7279652E7	0.0	0.0	0.0	0.0	8.5779344E7	1.11862928E8	7.7611008E7	5.15952E7	0.0	0.0	0.0	0.0	1.6407672E8	1.45891104E8	8.5096944E7	7.081868E7	0.0	0.0	0.0	0.0	8.3565784E7	0.0	7.1936032E7	3.2356452E7	0.0	0.0	0.0	0.0	9.1735904E7	9.5886424E7	5.6055076E7	0.0	0.0	0.0	0.0	0.0	4.3877712E7	5.9641356E7	7.3254096E7	3.83129E7	0.0	0.0	0.0	0.0	
sp|P31806|NNR_ECOLI	P31806	NNR_ECOLI	nnr	515	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Bifunctional NAD(P)H-hydrate repair enzyme Nnr	1.0	0.999	2	4	4	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8786806.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P32131|HEMN_ECOLI	P32131	HEMN_ECOLI	hemN	457	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Oxygen-independent coproporphyrinogen III oxidase	0.93	0.9925	2	4	4	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	3.6240488E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6641684E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7053877.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1663896E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6240488E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6641684E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1663896E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P32140|SQUS_ECOLI	P32140	SQUS_ECOLI	yihS	413	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Sulfoquinovose isomerase	0.39	0.9749	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6304209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P32157|YIIM_ECOLI	P32157	YIIM_ECOLI	yiiM	224	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Protein YiiM	1.0	0.999	3	16	16	16	0	0	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	1	2	0	0	0	0	0	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	1	2	0	0	0	0	0	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	1	2	0	0	0	0.0	0.0	0.0	2.6603526E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6113143.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9400376E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7610821.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9236654E7	0.0	0.0	0.0	
sp|P32162|YIIS_ECOLI	P32162	YIIS_ECOLI	yiiS	99	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	UPF0381 protein YiiS	1.0	0.999	4	77	77	77	2	5	2	3	0	0	0	0	3	4	3	2	4	0	0	0	2	0	2	5	4	0	0	0	2	3	3	3	2	0	0	0	6	5	3	4	5	0	0	0	2	5	2	3	0	0	0	0	3	4	3	2	4	0	0	0	2	0	2	5	4	0	0	0	2	3	3	3	2	0	0	0	6	5	3	4	5	0	0	0	2	5	2	3	0	0	0	0	3	4	3	2	4	0	0	0	2	0	2	5	4	0	0	0	2	3	3	3	2	0	0	0	6	5	3	4	5	0	0	0	1.31124376E8	6.3222624E8	2.58071728E8	3.16944864E8	2.4493676E7	0.0	0.0	0.0	4.04829984E8	4.05136192E8	3.97773824E8	2.74224576E8	4.8494972E7	0.0	0.0	0.0	2.66561664E8	0.0	2.97729184E8	5.09631776E8	2.1509824E8	0.0	0.0	0.0	3.18751168E8	2.9051232E8	4.03309856E8	2.45654288E8	2.4348778E7	0.0	0.0	0.0	3.93262656E8	3.08096224E8	2.89302528E8	2.5061576E8	1.26369056E8	0.0	0.0	0.0	1.3022924E8	1.65634176E8	1.72547088E8	1.89288144E8	2.4326468E7	0.0	0.0	0.0	2.55765584E8	1.945824E8	2.71658624E8	1.65817104E8	2.7551676E7	0.0	0.0	0.0	1.87908768E8	0.0	2.10149808E8	1.67589616E8	9.4064552E7	0.0	0.0	0.0	2.25140768E8	2.0045568E8	2.43830176E8	1.5379704E8	1.7167446E7	0.0	0.0	0.0	2.0958192E8	1.43951408E8	1.8873704E8	1.64125872E8	1.13407032E8	0.0	0.0	0.0	
sp|P32177|FDHD_ECOLI	P32177	FDHD_ECOLI	fdhD	277	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Sulfur carrier protein FdhD	0.94	0.999	1	3	3	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
