Protein ID,GO ID,Function,Link
P76339,GO:0004672|GO:0006974|GO:0016772|GO:1901530|GO:0000160|GO:0000155|GO:0005886|GO:0005524|GO:0046688,"protein kinase activity|DNA damage response|transferase activity, transferring phosphorus-containing groups|response to hypochlorite|phosphorelay signal transduction system|phosphorelay sensor kinase activity|plasma membrane|ATP binding|response to copper ion",https://www.uniprot.org/uniprotkb/P76339
P76403,GO:0002098|GO:0006508|GO:0006400|GO:0008233|GO:0005829,tRNA wobble uridine modification|proteolysis|tRNA modification|peptidase activity|cytosol,https://www.uniprot.org/uniprotkb/P76403
P76464,GO:0004866,endopeptidase inhibitor activity,https://www.uniprot.org/uniprotkb/P76464
P76498,GO:0005829,cytosol,https://www.uniprot.org/uniprotkb/P76498
P76524,GO:0006508|GO:0004177|GO:0070006|GO:0042803|GO:0046914,proteolysis|aminopeptidase activity|metalloaminopeptidase activity|protein homodimerization activity|transition metal ion binding,https://www.uniprot.org/uniprotkb/P76524
P76576,GO:0005886|GO:0044877,plasma membrane|protein-containing complex binding,https://www.uniprot.org/uniprotkb/P76576
P76655,GO:0009279|GO:0009297|GO:0015473,cell outer membrane|pilus assembly|fimbrial usher porin activity,https://www.uniprot.org/uniprotkb/P76655
P77297,,,https://www.uniprot.org/uniprotkb/P77297
P77377,GO:0009242|GO:0005886|GO:0009103,colanic acid biosynthetic process|plasma membrane|lipopolysaccharide biosynthetic process,https://www.uniprot.org/uniprotkb/P77377
P77444,GO:0006790|GO:0009000|GO:0016226|GO:0006534|GO:0016787|GO:0008826|GO:0001887|GO:0030170|GO:0005737|GO:0042803|GO:0031071,sulfur compound metabolic process|selenocysteine lyase activity|iron-sulfur cluster assembly|cysteine metabolic process|hydrolase activity|cysteine sulfinate desulfinase activity|selenium compound metabolic process|pyridoxal phosphate binding|cytoplasm|protein homodimerization activity|cysteine desulfurase activity,https://www.uniprot.org/uniprotkb/P77444
P77506,GO:0005886,plasma membrane,https://www.uniprot.org/uniprotkb/P77506
P77754,GO:0014070|GO:0051082|GO:0061077|GO:0042803|GO:0030288|GO:0044183,response to organic cyclic compound|unfolded protein binding|chaperone-mediated protein folding|protein homodimerization activity|outer membrane-bounded periplasmic space|protein folding chaperone,https://www.uniprot.org/uniprotkb/P77754
P77788,GO:0016787|GO:0008413|GO:0035539|GO:0047840|GO:0006281|GO:0044715|GO:0044716,"hydrolase activity|8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity|8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity|dCTP diphosphatase activity|DNA repair|8-oxo-dGDP phosphatase activity|8-oxo-GDP phosphatase activity",https://www.uniprot.org/uniprotkb/P77788
P77804,GO:0005886|GO:0042802|GO:0042803|GO:0071978,plasma membrane|identical protein binding|protein homodimerization activity|bacterial-type flagellum-dependent swarming motility,https://www.uniprot.org/uniprotkb/P77804
Q06065,GO:0043565|GO:0003700|GO:0016887|GO:0000160|GO:0005737|GO:0045893|GO:0005524,sequence-specific DNA binding|DNA-binding transcription factor activity|ATP hydrolysis activity|phosphorelay signal transduction system|cytoplasm|positive regulation of DNA-templated transcription|ATP binding,https://www.uniprot.org/uniprotkb/Q06065
Q46908,GO:0009055,electron transfer activity,https://www.uniprot.org/uniprotkb/Q46908
Q46920,GO:0008616|GO:0005829|GO:0033739,queuosine biosynthetic process|cytosol|preQ1 synthase activity,https://www.uniprot.org/uniprotkb/Q46920
A5A625,,,https://www.uniprot.org/uniprotkb/A5A625
C1P608,,,https://www.uniprot.org/uniprotkb/C1P608
P00936,GO:0004016|GO:0006171|GO:0005737|GO:0005524,adenylate cyclase activity|cAMP biosynthetic process|cytoplasm|ATP binding,https://www.uniprot.org/uniprotkb/P00936
P00944,GO:0009045|GO:0000287|GO:0005737|GO:0042843|GO:0042803,xylose isomerase activity|magnesium ion binding|cytoplasm|D-xylose catabolic process|protein homodimerization activity,https://www.uniprot.org/uniprotkb/P00944
P06721,GO:0009086|GO:0051289|GO:0047804|GO:0030170|GO:0005737|GO:0080146|GO:0042802|GO:0032991|GO:0008784|GO:0019450|GO:0019346,methionine biosynthetic process|protein homotetramerization|cysteine-S-conjugate beta-lyase activity|pyridoxal phosphate binding|cytoplasm|L-cysteine desulfhydrase activity|identical protein binding|protein-containing complex|alanine racemase activity|L-cysteine catabolic process to pyruvate|transsulfuration,https://www.uniprot.org/uniprotkb/P06721
P07000,GO:0006650|GO:0016020|GO:0102545|GO:0004622|GO:0016747|GO:0005886,"glycerophospholipid metabolic process|membrane|phosphatidyl phospholipase B activity|lysophospholipase activity|acyltransferase activity, transferring groups other than amino-acyl groups|plasma membrane",https://www.uniprot.org/uniprotkb/P07000
P07001,GO:0006740|GO:0120029|GO:0050661|GO:0008746|GO:0008750|GO:0005886|GO:0046983,NADPH regeneration|proton export across plasma membrane|NADP binding|obsolete NAD(P)+ transhydrogenase activity|proton-translocating NAD(P)+ transhydrogenase activity|plasma membrane|protein dimerization activity,https://www.uniprot.org/uniprotkb/P07001
P07658,GO:0016020|GO:0043546|GO:0009061|GO:0009326|GO:0016903|GO:0051539|GO:0045333|GO:0008863|GO:0045272|GO:0006007|GO:0005829|GO:0015944|GO:0019645|GO:0019628|GO:0046872,"membrane|molybdopterin cofactor binding|anaerobic respiration|formate dehydrogenase complex|oxidoreductase activity, acting on the aldehyde or oxo group of donors|4 iron, 4 sulfur cluster binding|cellular respiration|formate dehydrogenase (NAD+) activity|obsolete plasma membrane respiratory chain complex I|glucose catabolic process|cytosol|formate oxidation|anaerobic electron transport chain|urate catabolic process|metal ion binding",https://www.uniprot.org/uniprotkb/P07658
P08331,GO:0006974|GO:0008254|GO:0000166|GO:0008663|GO:0030288|GO:0009166|GO:0046872,"DNA damage response|3'-nucleotidase activity|nucleotide binding|2',3'-cyclic-nucleotide 2'-phosphodiesterase activity|outer membrane-bounded periplasmic space|nucleotide catabolic process|metal ion binding",https://www.uniprot.org/uniprotkb/P08331
P08839,GO:0009401|GO:0016301|GO:0008965|GO:0042802|GO:0005829|GO:0046872,phosphoenolpyruvate-dependent sugar phosphotransferase system|kinase activity|phosphoenolpyruvate-protein phosphotransferase activity|identical protein binding|cytosol|metal ion binding,https://www.uniprot.org/uniprotkb/P08839
P0A744,GO:0036456|GO:0036211|GO:0016671|GO:0006979|GO:0008113|GO:0005737|GO:0030091|GO:0005829|GO:0034599,"L-methionine-(S)-S-oxide reductase activity|protein modification process|oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor|response to oxidative stress|peptide-methionine (S)-S-oxide reductase activity|cytoplasm|protein repair|cytosol|cellular response to oxidative stress",https://www.uniprot.org/uniprotkb/P0A744
P0A7J7,GO:0003735|GO:0002181|GO:0006412|GO:0006415|GO:0000027|GO:0070180|GO:0005737|GO:0019843|GO:0005829|GO:0015968|GO:0022625,structural constituent of ribosome|cytoplasmic translation|translation|translational termination|ribosomal large subunit assembly|large ribosomal subunit rRNA binding|cytoplasm|rRNA binding|cytosol|stringent response|cytosolic large ribosomal subunit,https://www.uniprot.org/uniprotkb/P0A7J7
P0A7Z0,GO:0009052|GO:0004751|GO:0006014|GO:0042802|GO:0042803|GO:0005829,"pentose-phosphate shunt, non-oxidative branch|ribose-5-phosphate isomerase activity|D-ribose metabolic process|identical protein binding|protein homodimerization activity|cytosol",https://www.uniprot.org/uniprotkb/P0A7Z0
P0A812,GO:0000725|GO:0009379|GO:0009378|GO:0048476|GO:0000400|GO:0016887|GO:0003678|GO:0005829|GO:0005524|GO:0009432|GO:0009411,recombinational repair|Holliday junction helicase complex|four-way junction helicase activity|Holliday junction resolvase complex|four-way junction DNA binding|ATP hydrolysis activity|DNA helicase activity|cytosol|ATP binding|SOS response|response to UV,https://www.uniprot.org/uniprotkb/P0A812
P0A898,GO:0031564|GO:0004222|GO:0016151|GO:0006412|GO:0016892|GO:0008270|GO:0005737|GO:0006364|GO:0030490|GO:0042254|GO:0042274|GO:0009408,"transcription antitermination|metalloendopeptidase activity|nickel cation binding|translation|RNA endonuclease activity, producing 3'-phosphomonoesters|zinc ion binding|cytoplasm|rRNA processing|maturation of SSU-rRNA|ribosome biogenesis|ribosomal small subunit biogenesis|response to heat",https://www.uniprot.org/uniprotkb/P0A898
P0A8N7,GO:0052868|GO:0006430|GO:0000049|GO:0016880|GO:0004824|GO:0042803|GO:0005829|GO:0005524|GO:0071468,protein-lysine lysyltransferase activity|lysyl-tRNA aminoacylation|tRNA binding|acid-ammonia (or amide) ligase activity|lysine-tRNA ligase activity|protein homodimerization activity|cytosol|ATP binding|cellular response to acidic pH,https://www.uniprot.org/uniprotkb/P0A8N7
P0AAK7,GO:0051539|GO:0042279|GO:0046872,"4 iron, 4 sulfur cluster binding|nitrite reductase (cytochrome, ammonia-forming) activity|metal ion binding",https://www.uniprot.org/uniprotkb/P0AAK7
P0AAM1,GO:0009055|GO:0009061|GO:0009267|GO:1902421|GO:0033748|GO:0098567|GO:0005886|GO:0005506|GO:0006113|GO:0020037|GO:0019645|GO:0044569,electron transfer activity|anaerobic respiration|cellular response to starvation|hydrogen metabolic process|hydrogenase (acceptor) activity|periplasmic side of plasma membrane|plasma membrane|iron ion binding|fermentation|heme binding|anaerobic electron transport chain|[Ni-Fe] hydrogenase complex,https://www.uniprot.org/uniprotkb/P0AAM1
P0AAM3,GO:1902670|GO:0065003|GO:0051604|GO:0042802|GO:0005506,carbon dioxide binding|protein-containing complex assembly|protein maturation|identical protein binding|iron ion binding,https://www.uniprot.org/uniprotkb/P0AAM3
P0AAN3,GO:0097216|GO:0016530|GO:1905360|GO:0016151|GO:0065003|GO:0051604|GO:0110147|GO:0008270|GO:0042803|GO:0005525|GO:0003924,guanosine tetraphosphate binding|metallochaperone activity|GTPase complex|nickel cation binding|protein-containing complex assembly|protein maturation|protein maturation by nickel ion transfer|zinc ion binding|protein homodimerization activity|GTP binding|GTPase activity,https://www.uniprot.org/uniprotkb/P0AAN3
P0AAR0,GO:0005737|GO:0003677|GO:0044010,cytoplasm|DNA binding|single-species biofilm formation,https://www.uniprot.org/uniprotkb/P0AAR0
P0AAT9,,,https://www.uniprot.org/uniprotkb/P0AAT9
P0ABG4,GO:1990586|GO:0000917|GO:0009252|GO:0051301|GO:0008360|GO:0015648|GO:0008955|GO:0005886|GO:0043093|GO:0032153|GO:0071555,divisome complex|division septum assembly|peptidoglycan biosynthetic process|cell division|regulation of cell shape|lipid-linked peptidoglycan transporter activity|peptidoglycan glycosyltransferase activity|plasma membrane|FtsZ-dependent cytokinesis|cell division site|cell wall organization,https://www.uniprot.org/uniprotkb/P0ABG4
P0ABK9,GO:0016966|GO:0042128|GO:0005506|GO:0005509|GO:0042279|GO:0030288|GO:0020037|GO:0019645,"nitric oxide reductase activity|nitrate assimilation|iron ion binding|calcium ion binding|nitrite reductase (cytochrome, ammonia-forming) activity|outer membrane-bounded periplasmic space|heme binding|anaerobic electron transport chain",https://www.uniprot.org/uniprotkb/P0ABK9
P0ABX5,GO:0009279|GO:0009288|GO:0006935|GO:0030694|GO:0009426|GO:0071973|GO:0071978,"cell outer membrane|bacterial-type flagellum|chemotaxis|bacterial-type flagellum basal body, rod|bacterial-type flagellum basal body, distal rod|bacterial-type flagellum-dependent cell motility|bacterial-type flagellum-dependent swarming motility",https://www.uniprot.org/uniprotkb/P0ABX5
P0AC23,GO:0015724|GO:0005886|GO:0042802|GO:0015499|GO:0010447|GO:0019664,formate transport|plasma membrane|identical protein binding|formate transmembrane transporter activity|response to acidic pH|mixed acid fermentation,https://www.uniprot.org/uniprotkb/P0AC23
P0AC62,GO:0009263|GO:0045454|GO:0005737|GO:0015038|GO:0015035|GO:0043295|GO:0005829|GO:0034599,deoxyribonucleotide biosynthetic process|cell redox homeostasis|cytoplasm|glutathione disulfide oxidoreductase activity|protein-disulfide reductase activity|glutathione binding|cytosol|cellular response to oxidative stress,https://www.uniprot.org/uniprotkb/P0AC62
P0ACP1,GO:0003700|GO:0000976|GO:0000987|GO:2000142|GO:0006355|GO:0042802|GO:0009750,DNA-binding transcription factor activity|transcription cis-regulatory region binding|cis-regulatory region sequence-specific DNA binding|regulation of DNA-templated transcription initiation|regulation of DNA-templated transcription|identical protein binding|response to fructose,https://www.uniprot.org/uniprotkb/P0ACP1
P0ACV4,GO:0008653|GO:0005886,lipopolysaccharide metabolic process|plasma membrane,https://www.uniprot.org/uniprotkb/P0ACV4
P0AD49,GO:0045947|GO:0045900|GO:0019843|GO:0005829|GO:0043024|GO:0022627|GO:0022611|GO:0009409,negative regulation of translational initiation|negative regulation of translational elongation|rRNA binding|cytosol|ribosomal small subunit binding|cytosolic small ribosomal subunit|dormancy process|response to cold,https://www.uniprot.org/uniprotkb/P0AD49
P0AD83,GO:0031555|GO:0006221|GO:0019856,transcriptional attenuation|pyrimidine nucleotide biosynthetic process|pyrimidine nucleobase biosynthetic process,https://www.uniprot.org/uniprotkb/P0AD83
P0ADB4,GO:0016020|GO:0005886|GO:0009636,membrane|plasma membrane|response to toxic substance,https://www.uniprot.org/uniprotkb/P0ADB4
P0AE28,GO:0016855,"racemase and epimerase activity, acting on amino acids and derivatives",https://www.uniprot.org/uniprotkb/P0AE28
P0AEV1,GO:0031648|GO:0000976|GO:1903865|GO:0016989|GO:0000156|GO:0006355|GO:0045892|GO:0045862|GO:0005829|GO:0032993,protein destabilization|transcription cis-regulatory region binding|sigma factor antagonist complex|sigma factor antagonist activity|phosphorelay response regulator activity|regulation of DNA-templated transcription|negative regulation of DNA-templated transcription|positive regulation of proteolysis|cytosol|protein-DNA complex,https://www.uniprot.org/uniprotkb/P0AEV1
P0AF59,,,https://www.uniprot.org/uniprotkb/P0AF59
P0AF90,GO:0006402|GO:0008428|GO:0060698|GO:0060699|GO:0019899|GO:0042803|GO:0005829,mRNA catabolic process|ribonuclease inhibitor activity|endoribonuclease inhibitor activity|regulation of endoribonuclease activity|enzyme binding|protein homodimerization activity|cytosol,https://www.uniprot.org/uniprotkb/P0AF90
P0AFA2,GO:0071250|GO:0071249|GO:0006974|GO:0004721|GO:0000155|GO:0042128|GO:0005886|GO:0042803|GO:0005524|GO:0030288|GO:0007165,cellular response to nitrite|cellular response to nitrate|DNA damage response|phosphoprotein phosphatase activity|phosphorelay sensor kinase activity|nitrate assimilation|plasma membrane|protein homodimerization activity|ATP binding|outer membrane-bounded periplasmic space|signal transduction,https://www.uniprot.org/uniprotkb/P0AFA2
P0AFC0,GO:0000287|GO:0008828|GO:0046656|GO:0046654|GO:0019177|GO:0046872,magnesium ion binding|dATP diphosphatase activity|folic acid biosynthetic process|tetrahydrofolate biosynthetic process|dihydroneopterin triphosphate pyrophosphohydrolase activity|metal ion binding,https://www.uniprot.org/uniprotkb/P0AFC0
P0AFR9,GO:0016020|GO:0009290|GO:0005886|GO:0055052|GO:0055085,"membrane|DNA import into cell involved in transformation|plasma membrane|ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|transmembrane transport",https://www.uniprot.org/uniprotkb/P0AFR9
P0AFX9,GO:1903865|GO:0045152|GO:0008289|GO:0050821|GO:0032885|GO:0045892|GO:0005886|GO:0042802|GO:0030288,sigma factor antagonist complex|antisigma factor binding|lipid binding|protein stabilization|regulation of polysaccharide biosynthetic process|negative regulation of DNA-templated transcription|plasma membrane|identical protein binding|outer membrane-bounded periplasmic space,https://www.uniprot.org/uniprotkb/P0AFX9
P0AGC7,GO:0005886,plasma membrane,https://www.uniprot.org/uniprotkb/P0AGC7
P0AGG0,GO:0009030|GO:0009229|GO:0009228|GO:0000287|GO:0005524|GO:0046872,thiamine-phosphate kinase activity|thiamine diphosphate biosynthetic process|thiamine biosynthetic process|magnesium ion binding|ATP binding|metal ion binding,https://www.uniprot.org/uniprotkb/P0AGG0
