Protein ID,GO ID,Function,Link
Q07878,GO:0006623|GO:0090083|GO:0010008|GO:0009267|GO:1990816|GO:0120014|GO:0120009|GO:0006895|GO:0031966|GO:0045324|GO:0045053|GO:0008289|GO:0048193|GO:0005741|GO:0005739|GO:0005794|GO:0005798|GO:0005770|GO:0005774|GO:0005773|GO:0005768|GO:0005777|GO:0005628|GO:0005640|GO:0005829|GO:0005543|GO:0061709|GO:0007005|GO:0032120|GO:0071561|GO:0044232,protein targeting to vacuole|regulation of inclusion body assembly|endosome membrane|cellular response to starvation|vacuole-mitochondrion membrane contact site|phospholipid transfer activity|intermembrane lipid transfer|Golgi to endosome transport|mitochondrial membrane|late endosome to vacuole transport|protein retention in Golgi apparatus|lipid binding|Golgi vesicle transport|mitochondrial outer membrane|mitochondrion|Golgi apparatus|Golgi-associated vesicle|late endosome|vacuolar membrane|vacuole|endosome|peroxisome|prospore membrane|nuclear outer membrane|cytosol|phospholipid binding|reticulophagy|mitochondrion organization|ascospore-type prospore membrane formation|nucleus-vacuole junction|organelle membrane contact site,https://www.uniprot.org/uniprotkb/Q07878
Q07913,GO:0000724|GO:0016925|GO:0004842|GO:0006301|GO:0006281|GO:0005634|GO:0140588|GO:0030915|GO:0000781|GO:0032204|GO:0046872,"double-strand break repair via homologous recombination|protein sumoylation|ubiquitin-protein transferase activity|postreplication repair|DNA repair|nucleus|chromatin looping|Smc5-Smc6 complex|chromosome, telomeric region|regulation of telomere maintenance|metal ion binding",https://www.uniprot.org/uniprotkb/Q07913
Q07967,NA,NA,https://www.uniprot.org/uniprotkb/Q07967
Q08119,GO:0031507|GO:0005737|GO:0005634|GO:0007062,heterochromatin formation|cytoplasm|nucleus|sister chromatid cohesion,https://www.uniprot.org/uniprotkb/Q08119
Q08689,GO:0004596|GO:0031415|GO:0007064,peptide alpha-N-acetyltransferase activity|NatA complex|mitotic sister chromatid cohesion,https://www.uniprot.org/uniprotkb/Q08689
Q08908,GO:0052851|GO:0000293|GO:0006826|GO:0006879|GO:0005739|GO:0015677|GO:0005886|GO:0046872,ferric-chelate reductase (NADPH) activity|ferric-chelate reductase activity|iron ion transport|intracellular iron ion homeostasis|mitochondrion|copper ion import|plasma membrane|metal ion binding,https://www.uniprot.org/uniprotkb/Q08908
Q12026,GO:0003713|GO:1990841|GO:0006995|GO:0045944|GO:0044877|GO:0000785,transcription coactivator activity|promoter-specific chromatin binding|cellular response to nitrogen starvation|positive regulation of transcription by RNA polymerase II|protein-containing complex binding|chromatin,https://www.uniprot.org/uniprotkb/Q12026
Q12107,GO:0016567|GO:0051445|GO:0051301|GO:0031145|GO:0005737|GO:0006325|GO:0005680|GO:0007346,protein ubiquitination|regulation of meiotic cell cycle|cell division|anaphase-promoting complex-dependent catabolic process|cytoplasm|chromatin organization|anaphase-promoting complex|regulation of mitotic cell cycle,https://www.uniprot.org/uniprotkb/Q12107
Q12184,GO:0006744|GO:0006784|GO:0009055|GO:0016226|GO:0016653|GO:0051536|GO:0051537|GO:0005759|GO:0005739|GO:1990229|GO:0140647|GO:0022900|GO:0046872,"ubiquinone biosynthetic process|heme A biosynthetic process|electron transfer activity|iron-sulfur cluster assembly|oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor|iron-sulfur cluster binding|2 iron, 2 sulfur cluster binding|mitochondrial matrix|mitochondrion|iron-sulfur cluster assembly complex|P450-containing electron transport chain|electron transport chain|metal ion binding",https://www.uniprot.org/uniprotkb/Q12184
Q12205,GO:0036503|GO:0004571|GO:0006486|GO:0000139|GO:0005789|GO:0005783|GO:0005509|GO:0005975,"ERAD pathway|mannosyl-oligosaccharide 1,2-alpha-mannosidase activity|protein glycosylation|Golgi membrane|endoplasmic reticulum membrane|endoplasmic reticulum|calcium ion binding|carbohydrate metabolic process",https://www.uniprot.org/uniprotkb/Q12205
Q12244,GO:0043565|GO:0000978|GO:0000981|GO:0008270|GO:0045944|GO:0005634,"sequence-specific DNA binding|RNA polymerase II cis-regulatory region sequence-specific DNA binding|DNA-binding transcription factor activity, RNA polymerase II-specific|zinc ion binding|positive regulation of transcription by RNA polymerase II|nucleus",https://www.uniprot.org/uniprotkb/Q12244
Q12412,GO:0016020|GO:0005886|GO:0055085|GO:0022857|GO:0071944,membrane|plasma membrane|transmembrane transport|transmembrane transporter activity|cell periphery,https://www.uniprot.org/uniprotkb/Q12412
Q12442,GO:0006631|GO:0000324|GO:0006882|GO:0038023|GO:0000122|GO:0005886|GO:0009636,fatty acid metabolic process|fungal-type vacuole|intracellular zinc ion homeostasis|signaling receptor activity|negative regulation of transcription by RNA polymerase II|plasma membrane|response to toxic substance,https://www.uniprot.org/uniprotkb/Q12442
Q12672,GO:0003735|GO:0002181|GO:0005829|GO:0022625,structural constituent of ribosome|cytoplasmic translation|cytosol|cytosolic large ribosomal subunit,https://www.uniprot.org/uniprotkb/Q12672
Q3E739,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/Q3E739
Q3E785,GO:0016226|GO:0005759|GO:0005739|GO:0034553,iron-sulfur cluster assembly|mitochondrial matrix|mitochondrion|mitochondrial respiratory chain complex II assembly,https://www.uniprot.org/uniprotkb/Q3E785
Q3E791,NA,NA,https://www.uniprot.org/uniprotkb/Q3E791
Q3E7Z8,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/Q3E7Z8
Q8TGS5,GO:0000324,fungal-type vacuole,https://www.uniprot.org/uniprotkb/Q8TGS5
Q8TGT1,GO:0000324,fungal-type vacuole,https://www.uniprot.org/uniprotkb/Q8TGT1
A0A023PZF2,NA,NA,https://www.uniprot.org/uniprotkb/A0A023PZF2
P04173,GO:0003862|GO:0009098|GO:0000287|GO:0051287|GO:0005829|GO:0006097,3-isopropylmalate dehydrogenase activity|L-leucine biosynthetic process|magnesium ion binding|NAD binding|cytosol|glyoxylate cycle,https://www.uniprot.org/uniprotkb/P04173
P05317,GO:0003735|GO:0002181|GO:0070180|GO:0005737|GO:0030686|GO:0042254|GO:0022625,structural constituent of ribosome|cytoplasmic translation|large ribosomal subunit rRNA binding|cytoplasm|90S preribosome|ribosome biogenesis|cytosolic large ribosomal subunit,https://www.uniprot.org/uniprotkb/P05317
P06101,GO:0038066|GO:0051087|GO:0006457|GO:0043410|GO:0051082|GO:0051301|GO:0050821|GO:0051726|GO:0005737|GO:0030474|GO:0031072|GO:0019901|GO:0071474|GO:0071852,p38MAPK cascade|protein-folding chaperone binding|protein folding|positive regulation of MAPK cascade|unfolded protein binding|cell division|protein stabilization|regulation of cell cycle|cytoplasm|spindle pole body duplication|heat shock protein binding|protein kinase binding|cellular hyperosmotic response|fungal-type cell wall organization or biogenesis,https://www.uniprot.org/uniprotkb/P06101
P06633,GO:0004424|GO:0000105|GO:0008652|GO:0046872,imidazoleglycerol-phosphate dehydratase activity|L-histidine biosynthetic process|amino acid biosynthetic process|metal ion binding,https://www.uniprot.org/uniprotkb/P06633
P09232,GO:0000328|GO:0000324|GO:0000425|GO:0004252|GO:0006508|GO:0005615|GO:0030435|GO:0007039,fungal-type vacuole lumen|fungal-type vacuole|pexophagy|serine-type endopeptidase activity|proteolysis|extracellular space|sporulation resulting in formation of a cellular spore|protein catabolic process in the vacuole,https://www.uniprot.org/uniprotkb/P09232
P14064,GO:0003713|GO:0061629|GO:0000436|GO:0043457|GO:0016602|GO:0005746|GO:0003677|GO:0006355|GO:0006109,transcription coactivator activity|RNA polymerase II-specific DNA-binding transcription factor binding|carbon catabolite activation of transcription from RNA polymerase II promoter|regulation of cellular respiration|CCAAT-binding factor complex|obsolete mitochondrial respirasome|DNA binding|regulation of DNA-templated transcription|regulation of carbohydrate metabolic process,https://www.uniprot.org/uniprotkb/P14064
P14540,GO:1904408|GO:0061621|GO:0004332|GO:0008270|GO:0005737|GO:0005739|GO:0005829|GO:0006094|GO:0006096,melatonin binding|canonical glycolysis|fructose-bisphosphate aldolase activity|zinc ion binding|cytoplasm|mitochondrion|cytosol|gluconeogenesis|glycolytic process,https://www.uniprot.org/uniprotkb/P14540
P15731,GO:0031625|GO:0061631|GO:0000209|GO:0006511|GO:0004842|GO:0043130|GO:0072671|GO:0072344|GO:0000151|GO:0005737|GO:1990116|GO:0043162|GO:0005634|GO:0030674|GO:0005524|GO:0070628|GO:0034605|GO:0071629,ubiquitin protein ligase binding|ubiquitin conjugating enzyme activity|protein polyubiquitination|ubiquitin-dependent protein catabolic process|ubiquitin-protein transferase activity|ubiquitin binding|mitochondria-associated ubiquitin-dependent protein catabolic process|rescue of stalled ribosome|ubiquitin ligase complex|cytoplasm|ribosome-associated ubiquitin-dependent protein catabolic process|ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway|nucleus|protein-macromolecule adaptor activity|ATP binding|proteasome binding|cellular response to heat|cytoplasm protein quality control by the ubiquitin-proteasome system,https://www.uniprot.org/uniprotkb/P15731
P18962,GO:0000329|GO:0004252|GO:0006508|GO:0016485|GO:0004177|GO:0008239|GO:0005886,fungal-type vacuole membrane|serine-type endopeptidase activity|proteolysis|protein processing|aminopeptidase activity|dipeptidyl-peptidase activity|plasma membrane,https://www.uniprot.org/uniprotkb/P18962
P22289,GO:0009060|GO:0045333|GO:0005750|GO:0005743|GO:0005739|GO:0006122|GO:1902600|GO:0034551,"aerobic respiration|cellular respiration|obsolete mitochondrial respiratory chain complex III|mitochondrial inner membrane|mitochondrion|mitochondrial electron transport, ubiquinol to cytochrome c|proton transmembrane transport|mitochondrial respiratory chain complex III assembly",https://www.uniprot.org/uniprotkb/P22289
P23639,GO:0000502|GO:0043161|GO:0005634|GO:0019773|GO:0010499|GO:0034515,"proteasome complex|proteasome-mediated ubiquitin-dependent protein catabolic process|nucleus|proteasome core complex, alpha-subunit complex|proteasomal ubiquitin-independent protein catabolic process|proteasome storage granule",https://www.uniprot.org/uniprotkb/P23639
P24004,GO:1904949|GO:0016558|GO:0016562|GO:0043335|GO:0016887|GO:0005778|GO:0005777|GO:0005829|GO:0005524|GO:0140318,"ATPase complex|protein import into peroxisome matrix|protein import into peroxisome matrix, receptor recycling|protein unfolding|ATP hydrolysis activity|peroxisomal membrane|peroxisome|cytosol|ATP binding|protein transporter activity",https://www.uniprot.org/uniprotkb/P24004
P25346,GO:0001407|GO:0001406|GO:0015794|GO:0000324|GO:0015169|GO:0005886|GO:0055085|GO:0071944,glycerophosphodiester transmembrane transport|glycerophosphodiester transmembrane transporter activity|glycerol-3-phosphate transmembrane transport|fungal-type vacuole|glycerol-3-phosphate transmembrane transporter activity|plasma membrane|transmembrane transport|cell periphery,https://www.uniprot.org/uniprotkb/P25346
P25362,GO:0006772|GO:0005829,thiamine metabolic process|cytosol,https://www.uniprot.org/uniprotkb/P25362
P25559,GO:0034398|GO:0034088|GO:0031390|GO:0035753|GO:0006260|GO:0000775|GO:0000785|GO:0007064,"telomere tethering at nuclear periphery|maintenance of mitotic sister chromatid cohesion|Ctf18 RFC-like complex|maintenance of DNA trinucleotide repeats|DNA replication|chromosome, centromeric region|chromatin|mitotic sister chromatid cohesion",https://www.uniprot.org/uniprotkb/P25559
P25576,GO:0001403|GO:0034356|GO:0000309|GO:0036503|GO:0016887|GO:0005737|GO:0005634|GO:0005524|GO:0007124,invasive growth in response to glucose limitation|NAD biosynthesis via nicotinamide riboside salvage pathway|nicotinamide-nucleotide adenylyltransferase activity|ERAD pathway|ATP hydrolysis activity|cytoplasm|nucleus|ATP binding|pseudohyphal growth,https://www.uniprot.org/uniprotkb/P25576
P32324,GO:0003746|GO:1990904|GO:0051087|GO:0006414|GO:1990145|GO:0045901|GO:0019843|GO:0042802|GO:0005829|GO:0005525|GO:0043022|GO:0003924,translation elongation factor activity|ribonucleoprotein complex|protein-folding chaperone binding|translational elongation|maintenance of translational fidelity|positive regulation of translational elongation|rRNA binding|identical protein binding|cytosol|GTP binding|ribosome binding|GTPase activity,https://www.uniprot.org/uniprotkb/P32324
P32377,GO:0006696|GO:0016126|GO:0004163|GO:0005737|GO:0005773|GO:0005829|GO:0005524|GO:0019287,"ergosterol biosynthetic process|sterol biosynthetic process|diphosphomevalonate decarboxylase activity|cytoplasm|vacuole|cytosol|ATP binding|isopentenyl diphosphate biosynthetic process, mevalonate pathway",https://www.uniprot.org/uniprotkb/P32377
P32381,GO:0003779|GO:0034314|GO:0051654|GO:0000001|GO:0016887|GO:0045010|GO:0015629|GO:0030476|GO:0030479|GO:0005885|GO:0005524|GO:0005938|GO:0032258|GO:0044396,actin binding|Arp2/3 complex-mediated actin nucleation|establishment of mitochondrion localization|mitochondrion inheritance|ATP hydrolysis activity|actin nucleation|actin cytoskeleton|ascospore wall assembly|actin cortical patch|Arp2/3 protein complex|ATP binding|cell cortex|cytoplasm to vacuole targeting by the Cvt pathway|actin cortical patch organization,https://www.uniprot.org/uniprotkb/P32381
P32468,GO:1990317|GO:0061640|GO:0000921|GO:0000920|GO:0010314|GO:0000281|GO:1903475|GO:0031105|GO:0070273|GO:0060090|GO:0001934|GO:0008104|GO:0000144|GO:0005737|GO:0015630|GO:0005628|GO:0005621|GO:0005619|GO:0030011|GO:0005200|GO:0005525|GO:0005940|GO:0005935|GO:0005937|GO:0003924|GO:0032160|GO:0032153|GO:0032186,Gin4 complex|cytoskeleton-dependent cytokinesis|septin ring assembly|septum digestion after cytokinesis|phosphatidylinositol-5-phosphate binding|mitotic cytokinesis|mitotic actomyosin contractile ring assembly|septin complex|phosphatidylinositol-4-phosphate binding|molecular adaptor activity|positive regulation of protein phosphorylation|protein localization|cellular bud neck septin ring|cytoplasm|microtubule cytoskeleton|prospore membrane|cellular bud scar|ascospore wall|maintenance of cell polarity|structural constituent of cytoskeleton|GTP binding|septin ring|cellular bud neck|mating projection|GTPase activity|septin filament array|cell division site|cellular bud neck septin ring organization,https://www.uniprot.org/uniprotkb/P32468
P32525,GO:0051510|GO:0005737|GO:0080135|GO:0005096|GO:0042805|GO:0071555|GO:0007264,regulation of unidimensional cell growth|cytoplasm|regulation of cellular response to stress|GTPase activator activity|actinin binding|cell wall organization|small GTPase-mediated signal transduction,https://www.uniprot.org/uniprotkb/P32525
P32622,GO:0006741|GO:0042736|GO:0005524|GO:0003951|GO:0019674,NADP biosynthetic process|NADH kinase activity|ATP binding|NAD+ kinase activity|NAD metabolic process,https://www.uniprot.org/uniprotkb/P32622
P32626,GO:0000287|GO:0043874|GO:0043716|GO:0043715|GO:0005737|GO:0005634|GO:0019509|GO:0019284,"magnesium ion binding|acireductone synthase activity|2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity|2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity|cytoplasm|nucleus|L-methionine salvage from methylthioadenosine|L-methionine salvage from S-adenosylmethionine",https://www.uniprot.org/uniprotkb/P32626
P32801,GO:0000902|GO:0000921|GO:1902935|GO:0000281|GO:0004672|GO:0004674|GO:0000023|GO:0106310|GO:0000144|GO:0042149|GO:0005737|GO:0005524|GO:0005935|GO:0007117|GO:0007124|GO:0046872,cell morphogenesis|septin ring assembly|protein localization to septin ring|mitotic cytokinesis|protein kinase activity|protein serine/threonine kinase activity|maltose metabolic process|protein serine kinase activity|cellular bud neck septin ring|cellular response to glucose starvation|cytoplasm|ATP binding|cellular bud neck|budding cell bud growth|pseudohyphal growth|metal ion binding,https://www.uniprot.org/uniprotkb/P32801
P32836,GO:0006606|GO:0016973|GO:0006997|GO:0000054|GO:0005737|GO:0005634|GO:0005525|GO:0003924,protein import into nucleus|poly(A)+ mRNA export from nucleus|nucleus organization|ribosomal subunit export from nucleus|cytoplasm|nucleus|GTP binding|GTPase activity,https://www.uniprot.org/uniprotkb/P32836
