Protein ID,GO ID,Function,Link
A0A1I4UYL9,GO:0009229|GO:0009228|GO:0000287|GO:0004789|GO:0005737,thiamine diphosphate biosynthetic process|thiamine biosynthetic process|magnesium ion binding|thiamine-phosphate diphosphorylase activity|cytoplasm,https://www.uniprot.org/uniprotkb/A0A1I4UYL9
A0A9E6T9G9,GO:0008080,N-acetyltransferase activity,https://www.uniprot.org/uniprotkb/A0A9E6T9G9
A0A1I4XGK6,GO:0050135,NADP+ nucleosidase activity,https://www.uniprot.org/uniprotkb/A0A1I4XGK6
A0A1I4UMH4,GO:0006633|GO:0016491|GO:0004312|GO:0004315|GO:0016874|GO:0008270|GO:0005737|GO:0031177|GO:0005886|GO:0071770|GO:0044550,fatty acid biosynthetic process|oxidoreductase activity|fatty acid synthase activity|3-oxoacyl-[acyl-carrier-protein] synthase activity|ligase activity|zinc ion binding|cytoplasm|phosphopantetheine binding|plasma membrane|DIM/DIP cell wall layer assembly|secondary metabolite biosynthetic process,https://www.uniprot.org/uniprotkb/A0A1I4UMH4
A0A1I4YS69,GO:0015171|GO:0005886,amino acid transmembrane transporter activity|plasma membrane,https://www.uniprot.org/uniprotkb/A0A1I4YS69
A0A1I4WNP2,GO:0003700|GO:0009058|GO:0008483|GO:0030170|GO:0003677,DNA-binding transcription factor activity|biosynthetic process|transaminase activity|pyridoxal phosphate binding|DNA binding,https://www.uniprot.org/uniprotkb/A0A1I4WNP2
A0A1I4QD14,GO:0004029,aldehyde dehydrogenase (NAD+) activity,https://www.uniprot.org/uniprotkb/A0A1I4QD14
A0A1I4RWI6,GO:0005886|GO:0042970,plasma membrane|homoserine transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A1I4RWI6
A0A1I4XL76,GO:0043565|GO:0003700|GO:0009089|GO:0010628,sequence-specific DNA binding|DNA-binding transcription factor activity|lysine biosynthetic process via diaminopimelate|positive regulation of gene expression,https://www.uniprot.org/uniprotkb/A0A1I4XL76
A0A1I4R2C8,GO:0000976|GO:0000156|GO:0006355|GO:0005829|GO:0032993,transcription cis-regulatory region binding|phosphorelay response regulator activity|regulation of DNA-templated transcription|cytosol|protein-DNA complex,https://www.uniprot.org/uniprotkb/A0A1I4R2C8
A0A1I4SQ40,GO:0004029|GO:0004028|GO:0005737|GO:0006081,aldehyde dehydrogenase (NAD+) activity|3-chloroallyl aldehyde dehydrogenase activity|cytoplasm|cellular aldehyde metabolic process,https://www.uniprot.org/uniprotkb/A0A1I4SQ40
A0A1I4P926,GO:0000502|GO:0006508|GO:0008235|GO:0008270,proteasome complex|proteolysis|metalloexopeptidase activity|zinc ion binding,https://www.uniprot.org/uniprotkb/A0A1I4P926
A0A1I4R4H5,GO:0030694|GO:0071978,"bacterial-type flagellum basal body, rod|bacterial-type flagellum-dependent swarming motility",https://www.uniprot.org/uniprotkb/A0A1I4R4H5
A0A1I4VW71,GO:0016020|GO:0015293,membrane|symporter activity,https://www.uniprot.org/uniprotkb/A0A1I4VW71
A0A1I4WKS8,GO:0006631|GO:0006706|GO:0004303|GO:0008210|GO:0008209|GO:0005829,fatty acid metabolic process|steroid catabolic process|estradiol 17-beta-dehydrogenase [NAD(P)+] activity|estrogen metabolic process|androgen metabolic process|cytosol,https://www.uniprot.org/uniprotkb/A0A1I4WKS8
A0A1I4XAM9,GO:0000976|GO:0000156|GO:0006355|GO:0005829|GO:0032993,transcription cis-regulatory region binding|phosphorelay response regulator activity|regulation of DNA-templated transcription|cytosol|protein-DNA complex,https://www.uniprot.org/uniprotkb/A0A1I4XAM9
A0A1I4W9B5,GO:0016491|GO:0005737,oxidoreductase activity|cytoplasm,https://www.uniprot.org/uniprotkb/A0A1I4W9B5
A0A1I4YUU6,GO:0006541|GO:0006598|GO:0033969|GO:0005829,glutamine metabolic process|polyamine catabolic process|gamma-glutamyl-gamma-aminobutyrate hydrolase activity|cytosol,https://www.uniprot.org/uniprotkb/A0A1I4YUU6
A0A1I4UDB0,GO:0047372|GO:0046464,monoacylglycerol lipase activity|acylglycerol catabolic process,https://www.uniprot.org/uniprotkb/A0A1I4UDB0
A0A1I4UMC4,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4UMC4
A0A1I4SWJ7,GO:0015871|GO:0033265|GO:0043190|GO:0042597|GO:0022857,choline transport|choline binding|ATP-binding cassette (ABC) transporter complex|periplasmic space|transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A1I4SWJ7
A0A1I4R1Y0,GO:0043565|GO:0003700|GO:0006351,sequence-specific DNA binding|DNA-binding transcription factor activity|DNA-templated transcription,https://www.uniprot.org/uniprotkb/A0A1I4R1Y0
A0A1I4XUC0,GO:0009007|GO:0009307|GO:0008170|GO:0003677|GO:0032259,site-specific DNA-methyltransferase (adenine-specific) activity|DNA restriction-modification system|N-methyltransferase activity|DNA binding|methylation,https://www.uniprot.org/uniprotkb/A0A1I4XUC0
A0A1I4NR30,GO:1902201|GO:0043709|GO:0052621|GO:0005886,negative regulation of bacterial-type flagellum-dependent cell motility|cell adhesion involved in single-species biofilm formation|diguanylate cyclase activity|plasma membrane,https://www.uniprot.org/uniprotkb/A0A1I4NR30
A0A1I4XSL2,GO:0075713|GO:0044826|GO:0003677|GO:0006310|GO:0015074|GO:0046718,establishment of integrated proviral latency|viral genome integration into host DNA|DNA binding|DNA recombination|DNA integration|symbiont entry into host cell,https://www.uniprot.org/uniprotkb/A0A1I4XSL2
A0A1I4R241,GO:0016020|GO:0000155|GO:0009927,membrane|phosphorelay sensor kinase activity|histidine phosphotransfer kinase activity,https://www.uniprot.org/uniprotkb/A0A1I4R241
A0A1I4VWF6,GO:0006635|GO:0004165|GO:0005782,fatty acid beta-oxidation|delta(3)-delta(2)-enoyl-CoA isomerase activity|peroxisomal matrix,https://www.uniprot.org/uniprotkb/A0A1I4VWF6
A0A1I4VIA8,GO:0009289|GO:0043709,pilus|cell adhesion involved in single-species biofilm formation,https://www.uniprot.org/uniprotkb/A0A1I4VIA8
A0A1I4UDR1,GO:0016020|GO:0034040|GO:0016887|GO:0005524|GO:0140359,membrane|ATPase-coupled lipid transmembrane transporter activity|ATP hydrolysis activity|ATP binding|ABC-type transporter activity,https://www.uniprot.org/uniprotkb/A0A1I4UDR1
A0A1I4Y3C3,GO:0047617,fatty acyl-CoA hydrolase activity,https://www.uniprot.org/uniprotkb/A0A1I4Y3C3
A0A1I4RCZ3,GO:0016740|GO:0051302,transferase activity|regulation of cell division,https://www.uniprot.org/uniprotkb/A0A1I4RCZ3
A0A1I4XJX0,GO:0015833|GO:1904680|GO:0043190|GO:0030288,peptide transport|peptide transmembrane transporter activity|ATP-binding cassette (ABC) transporter complex|outer membrane-bounded periplasmic space,https://www.uniprot.org/uniprotkb/A0A1I4XJX0
A0A1I4Y189,GO:0051287|GO:0016491,NAD binding|oxidoreductase activity,https://www.uniprot.org/uniprotkb/A0A1I4Y189
A0A1I4YRG9,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A1I4YRG9
A0A1I4TNY5,GO:0001046|GO:0006355,core promoter sequence-specific DNA binding|regulation of DNA-templated transcription,https://www.uniprot.org/uniprotkb/A0A1I4TNY5
A0A1I4SCC1,GO:0004040|GO:0016798|GO:0044780|GO:0042597|GO:0071973,"amidase activity|hydrolase activity, acting on glycosyl bonds|bacterial-type flagellum assembly|periplasmic space|bacterial-type flagellum-dependent cell motility",https://www.uniprot.org/uniprotkb/A0A1I4SCC1
A0A1I4NL32,GO:0016853|GO:0005777,isomerase activity|peroxisome,https://www.uniprot.org/uniprotkb/A0A1I4NL32
A0A1I4VI56,GO:0009289|GO:0043709,pilus|cell adhesion involved in single-species biofilm formation,https://www.uniprot.org/uniprotkb/A0A1I4VI56
A0A1I4NRP3,GO:0019202,amino acid kinase activity,https://www.uniprot.org/uniprotkb/A0A1I4NRP3
A0A1I4RZF2,GO:0003700|GO:0000976|GO:0005829,DNA-binding transcription factor activity|transcription cis-regulatory region binding|cytosol,https://www.uniprot.org/uniprotkb/A0A1I4RZF2
A0A1I4TZB9,GO:0043590|GO:0000724|GO:0000723|GO:0009378|GO:0016787|GO:0043138|GO:0044806|GO:0005737|GO:0003676|GO:0006268|GO:0030894|GO:0005524,bacterial nucleoid|double-strand break repair via homologous recombination|telomere maintenance|four-way junction helicase activity|hydrolase activity|3'-5' DNA helicase activity|G-quadruplex DNA unwinding|cytoplasm|nucleic acid binding|DNA unwinding involved in DNA replication|replisome|ATP binding,https://www.uniprot.org/uniprotkb/A0A1I4TZB9
A0A1I4Y5Y4,GO:0051287|GO:0016616,"NAD binding|oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",https://www.uniprot.org/uniprotkb/A0A1I4Y5Y4
A0A1I4Z678,GO:0003746|GO:0005829|GO:0005525|GO:0003924,translation elongation factor activity|cytosol|GTP binding|GTPase activity,https://www.uniprot.org/uniprotkb/A0A1I4Z678
A0A1I4UF45,GO:0097163|GO:0016740|GO:0002143|GO:0005737,sulfur carrier activity|transferase activity|tRNA wobble position uridine thiolation|cytoplasm,https://www.uniprot.org/uniprotkb/A0A1I4UF45
A0A1I4Q1Z9,GO:0009055|GO:0043448|GO:0005506,electron transfer activity|alkane catabolic process|iron ion binding,https://www.uniprot.org/uniprotkb/A0A1I4Q1Z9
A0A1I4TZK5,GO:0047617,fatty acyl-CoA hydrolase activity,https://www.uniprot.org/uniprotkb/A0A1I4TZK5
A0A1I4V3V1,GO:0043565|GO:0003700|GO:0006351,sequence-specific DNA binding|DNA-binding transcription factor activity|DNA-templated transcription,https://www.uniprot.org/uniprotkb/A0A1I4V3V1
A0A1I4VG91,GO:0016757,glycosyltransferase activity,https://www.uniprot.org/uniprotkb/A0A1I4VG91
A0A1I4NXV3,GO:0006629|GO:0016020|GO:0016717,"lipid metabolic process|membrane|oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",https://www.uniprot.org/uniprotkb/A0A1I4NXV3
A0A1I4XUI6,GO:0000725|GO:0016787|GO:0043138|GO:0033202|GO:0003677|GO:0005829|GO:0005524,recombinational repair|hydrolase activity|3'-5' DNA helicase activity|DNA helicase complex|DNA binding|cytosol|ATP binding,https://www.uniprot.org/uniprotkb/A0A1I4XUI6
A0A1I4Y6E8,GO:0030288,outer membrane-bounded periplasmic space,https://www.uniprot.org/uniprotkb/A0A1I4Y6E8
A0A1I4RAH0,GO:0008237,metallopeptidase activity,https://www.uniprot.org/uniprotkb/A0A1I4RAH0
A0A1I4XAS4,GO:0003700|GO:0000976,DNA-binding transcription factor activity|transcription cis-regulatory region binding,https://www.uniprot.org/uniprotkb/A0A1I4XAS4
A0A1I4WQH8,GO:0004125|GO:0001514|GO:0005737,L-seryl-tRNA(Sec) selenium transferase activity|selenocysteine incorporation|cytoplasm,https://www.uniprot.org/uniprotkb/A0A1I4WQH8
A0A1I4XL71,GO:0016020|GO:0015772|GO:0015288,membrane|oligosaccharide transport|porin activity,https://www.uniprot.org/uniprotkb/A0A1I4XL71
A0A1I4YSU3,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A1I4YSU3
A0A1I4Y3U9,GO:0015833|GO:1904680|GO:0042938|GO:0043190|GO:0030288,peptide transport|peptide transmembrane transporter activity|dipeptide transport|ATP-binding cassette (ABC) transporter complex|outer membrane-bounded periplasmic space,https://www.uniprot.org/uniprotkb/A0A1I4Y3U9
A0A1I4UDY9,GO:0008483|GO:0030170,transaminase activity|pyridoxal phosphate binding,https://www.uniprot.org/uniprotkb/A0A1I4UDY9
A0A1I4VT71,GO:0043565|GO:0043200|GO:0005829,sequence-specific DNA binding|response to amino acid|cytosol,https://www.uniprot.org/uniprotkb/A0A1I4VT71
A0A1I4NLQ1,GO:0016020|GO:0000155|GO:0009927,membrane|phosphorelay sensor kinase activity|histidine phosphotransfer kinase activity,https://www.uniprot.org/uniprotkb/A0A1I4NLQ1
A0A1I4VG28,GO:0003677|GO:0080090|GO:0009889,DNA binding|regulation of primary metabolic process|regulation of biosynthetic process,https://www.uniprot.org/uniprotkb/A0A1I4VG28
A0A1I4RET2,GO:0061077|GO:0030288|GO:0071555,chaperone-mediated protein folding|outer membrane-bounded periplasmic space|cell wall organization,https://www.uniprot.org/uniprotkb/A0A1I4RET2
A0A1I4Z084,GO:0047545|GO:0005737,2-hydroxyglutarate dehydrogenase activity|cytoplasm,https://www.uniprot.org/uniprotkb/A0A1I4Z084
A0A1I4XJ36,GO:0006878|GO:0043682|GO:0016887|GO:0060003|GO:0015677|GO:0005886|GO:0005507|GO:0005524,intracellular copper ion homeostasis|P-type divalent copper transporter activity|ATP hydrolysis activity|copper ion export|copper ion import|plasma membrane|copper ion binding|ATP binding,https://www.uniprot.org/uniprotkb/A0A1I4XJ36
A0A1I4R2H9,GO:0009306|GO:0044780|GO:0005886,protein secretion|bacterial-type flagellum assembly|plasma membrane,https://www.uniprot.org/uniprotkb/A0A1I4R2H9
A0A1I4NMP0,GO:0016758|GO:0008194|GO:0019899|GO:0052695|GO:0017000,hexosyltransferase activity|UDP-glycosyltransferase activity|enzyme binding|cellular glucuronidation|antibiotic biosynthetic process,https://www.uniprot.org/uniprotkb/A0A1I4NMP0
A0A1I4NUY9,GO:0043190|GO:0015184,ATP-binding cassette (ABC) transporter complex|L-cystine transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A1I4NUY9
A0A1I4T3E3,GO:0005886,plasma membrane,https://www.uniprot.org/uniprotkb/A0A1I4T3E3
A0A1I4QEH1,GO:0051287|GO:0006574|GO:0050661|GO:0008442,NAD binding|valine catabolic process|NADP binding|3-hydroxyisobutyrate dehydrogenase activity,https://www.uniprot.org/uniprotkb/A0A1I4QEH1
A0A1I4Y4D9,GO:0004022|GO:0017000|GO:0046872,alcohol dehydrogenase (NAD+) activity|antibiotic biosynthetic process|metal ion binding,https://www.uniprot.org/uniprotkb/A0A1I4Y4D9
A0A1I4YC65,GO:0003677|GO:0006310|GO:0015074,DNA binding|DNA recombination|DNA integration,https://www.uniprot.org/uniprotkb/A0A1I4YC65
A0A1I4PBW6,GO:0003861|GO:0009098|GO:0009316,3-isopropylmalate dehydratase activity|L-leucine biosynthetic process|3-isopropylmalate dehydratase complex,https://www.uniprot.org/uniprotkb/A0A1I4PBW6
A0A1I4VI65,GO:0009289|GO:0043709,pilus|cell adhesion involved in single-species biofilm formation,https://www.uniprot.org/uniprotkb/A0A1I4VI65
A0A1I4UUY0,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4UUY0
A0A1I4P509,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4P509
A0A1I4QJG3,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4QJG3
A0A1I4VZW1,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A1I4VZW1
A0A1I4SBU7,GO:0008168|GO:0032259,methyltransferase activity|methylation,https://www.uniprot.org/uniprotkb/A0A1I4SBU7
A0A1I4YDW8,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",https://www.uniprot.org/uniprotkb/A0A1I4YDW8
A0A9E6NPJ3,NA,NA,https://www.uniprot.org/uniprotkb/A0A9E6NPJ3
A0A1I4WD75,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4WD75
A0A1I4UED4,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4UED4
A0A1I4WCE3,GO:0006355,regulation of DNA-templated transcription,https://www.uniprot.org/uniprotkb/A0A1I4WCE3
A0A1I4R4Z3,GO:0006935|GO:0005886|GO:1902600|GO:0071978,chemotaxis|plasma membrane|proton transmembrane transport|bacterial-type flagellum-dependent swarming motility,https://www.uniprot.org/uniprotkb/A0A1I4R4Z3
A0A1I4SDM9,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4SDM9
A0A1I4TCP8,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4TCP8
A0A1I4U0I9,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A1I4U0I9
A0A1I4UM75,GO:0016020|GO:0047355,membrane|CDP-glycerol glycerophosphotransferase activity,https://www.uniprot.org/uniprotkb/A0A1I4UM75
A0A1I4Y1V0,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A1I4Y1V0
A0A1I4RY78,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4RY78
A0A1I4YED8,GO:0016740,transferase activity,https://www.uniprot.org/uniprotkb/A0A1I4YED8
A0A1I4XJ70,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A1I4XJ70
A0A9E6TCD4,NA,NA,https://www.uniprot.org/uniprotkb/A0A9E6TCD4
A0A1I4VWS2,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4VWS2
A0A1I4W9Y1,GO:0031640|GO:0003796|GO:0009253|GO:0016998|GO:0042742|GO:0030430,killing of cells of another organism|lysozyme activity|peptidoglycan catabolic process|cell wall macromolecule catabolic process|defense response to bacterium|host cell cytoplasm,https://www.uniprot.org/uniprotkb/A0A1I4W9Y1
A0A1I4YB82,GO:0010333|GO:0042214|GO:0046872,terpene synthase activity|terpene metabolic process|metal ion binding,https://www.uniprot.org/uniprotkb/A0A1I4YB82
A0A1I4UDP1,GO:0003824|GO:0005524,catalytic activity|ATP binding,https://www.uniprot.org/uniprotkb/A0A1I4UDP1
A0A1I4RX74,GO:0004792,thiosulfate sulfurtransferase activity,https://www.uniprot.org/uniprotkb/A0A1I4RX74
A0A1I4NJV4,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4NJV4
A0A1I4WZ18,GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",https://www.uniprot.org/uniprotkb/A0A1I4WZ18
A0A1I4S4R3,GO:0005886|GO:0005524,plasma membrane|ATP binding,https://www.uniprot.org/uniprotkb/A0A1I4S4R3
A0A1I4TF35,GO:0005737|GO:0140662|GO:0005524,cytoplasm|ATP-dependent protein folding chaperone|ATP binding,https://www.uniprot.org/uniprotkb/A0A1I4TF35
A0A1I4XKR1,GO:0006629,lipid metabolic process,https://www.uniprot.org/uniprotkb/A0A1I4XKR1
A0A1I4P550,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4P550
A0A1I4NYZ0,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4NYZ0
A0A1I4RZ97,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A1I4RZ97
A0A1I4XIZ0,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A1I4XIZ0
A0A1I4ZDQ6,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4ZDQ6
A0A1I4NV76,GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",https://www.uniprot.org/uniprotkb/A0A1I4NV76
A0A1I4VX61,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4VX61
A0A9E6NP14,NA,NA,https://www.uniprot.org/uniprotkb/A0A9E6NP14
A0A1I4P8U3,GO:0009055|GO:0005506|GO:0020037,electron transfer activity|iron ion binding|heme binding,https://www.uniprot.org/uniprotkb/A0A1I4P8U3
A0A1I4SFC7,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4SFC7
A0A1I4W0U1,GO:0009289,pilus,https://www.uniprot.org/uniprotkb/A0A1I4W0U1
A0A1I4WW84,GO:0009279|GO:0015562,cell outer membrane|efflux transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A1I4WW84
A0A1I4Z862,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A1I4Z862
A0A1I4TET9,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4TET9
A0A1I4Y1C0,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4Y1C0
A0A1I4Y576,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",https://www.uniprot.org/uniprotkb/A0A1I4Y576
A0A1I4RK83,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4RK83
A0A1I4T1M0,GO:0002949|GO:0005737|GO:0005506|GO:0061711,tRNA threonylcarbamoyladenosine modification|cytoplasm|iron ion binding|N(6)-L-threonylcarbamoyladenine synthase activity,https://www.uniprot.org/uniprotkb/A0A1I4T1M0
A0A9E6T8Z6,NA,NA,https://www.uniprot.org/uniprotkb/A0A9E6T8Z6
A0A9E6NLE0,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A9E6NLE0
A0A9E6TAS4,NA,NA,https://www.uniprot.org/uniprotkb/A0A9E6TAS4
A0A9E6T8X5,NA,NA,https://www.uniprot.org/uniprotkb/A0A9E6T8X5
A0A1I4Y4K0,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A1I4Y4K0
A0A1I4XJ43,GO:0003723|GO:0000160,RNA binding|phosphorelay signal transduction system,https://www.uniprot.org/uniprotkb/A0A1I4XJ43
A0A1I4NP49,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4NP49
A0A1I4NRB0,GO:0003700|GO:0003677,DNA-binding transcription factor activity|DNA binding,https://www.uniprot.org/uniprotkb/A0A1I4NRB0
A0A1I4R5F3,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4R5F3
A0A1I4TD63,GO:0009236|GO:0008276|GO:0032259,cobalamin biosynthetic process|protein methyltransferase activity|methylation,https://www.uniprot.org/uniprotkb/A0A1I4TD63
A0A1I4R1Z0,GO:0006284|GO:0008725|GO:0046872,base-excision repair|DNA-3-methyladenine glycosylase activity|metal ion binding,https://www.uniprot.org/uniprotkb/A0A1I4R1Z0
A0A9E6NS85,NA,NA,https://www.uniprot.org/uniprotkb/A0A9E6NS85
A0A1I4P2E7,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4P2E7
A0A1I4U5R8,GO:0051301,cell division,https://www.uniprot.org/uniprotkb/A0A1I4U5R8
A0A1I4UF61,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4UF61
A0A1I4ZE44,NA,NA,https://www.uniprot.org/uniprotkb/A0A1I4ZE44
A0A1I4VXN3,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A1I4VXN3
A0A1I4WTK4,GO:0046872,metal ion binding,https://www.uniprot.org/uniprotkb/A0A1I4WTK4
